order_id,order_date,order_customer_id,order_status
1695,8/2/2013 0:00,2126,PROCESSING
1696,8/2/2013 0:00,11186,CLOSED
1697,8/2/2013 0:00,7089,COMPLETE
1698,8/2/2013 0:00,7882,COMPLETE
1699,8/2/2013 0:00,4540,PENDING
1700,8/2/2013 0:00,5981,PENDING_PAYMENT
1701,8/2/2013 0:00,5429,COMPLETE
1702,8/2/2013 0:00,8069,COMPLETE
1703,8/2/2013 0:00,10185,PENDING
1704,8/2/2013 0:00,5310,COMPLETE
1705,8/2/2013 0:00,157,PROCESSING
1706,8/2/2013 0:00,3550,COMPLETE
1707,8/2/2013 0:00,9559,COMPLETE
1708,8/2/2013 0:00,87,COMPLETE
1709,8/2/2013 0:00,7736,COMPLETE
1710,8/2/2013 0:00,10659,CLOSED
1711,8/2/2013 0:00,1153,COMPLETE
1712,8/2/2013 0:00,33,COMPLETE
1713,8/2/2013 0:00,8904,PROCESSING
1714,8/2/2013 0:00,10107,PENDING_PAYMENT
1715,8/2/2013 0:00,7546,COMPLETE
1716,8/2/2013 0:00,8216,PENDING_PAYMENT
1717,8/2/2013 0:00,51,PROCESSING
1718,8/2/2013 0:00,7775,PENDING_PAYMENT
1719,8/2/2013 0:00,940,ON_HOLD
1720,8/2/2013 0:00,6688,PENDING
1721,8/2/2013 0:00,4588,PENDING_PAYMENT
1722,8/2/2013 0:00,11453,PENDING_PAYMENT
1723,8/2/2013 0:00,5451,CLOSED
1724,8/2/2013 0:00,2938,PENDING_PAYMENT
1725,8/2/2013 0:00,1277,CLOSED
1726,8/2/2013 0:00,2984,CLOSED
1727,8/2/2013 0:00,8630,COMPLETE
1728,8/2/2013 0:00,66,PENDING_PAYMENT
1729,8/2/2013 0:00,7176,COMPLETE
1730,8/3/2013 0:00,6698,PENDING_PAYMENT
1731,8/3/2013 0:00,1838,PROCESSING
1732,8/3/2013 0:00,2851,PENDING_PAYMENT
1733,8/3/2013 0:00,8069,COMPLETE
1734,8/3/2013 0:00,5182,PAYMENT_REVIEW
1735,8/3/2013 0:00,11656,PAYMENT_REVIEW
1736,8/3/2013 0:00,3685,COMPLETE
1737,8/3/2013 0:00,3653,COMPLETE
1738,8/3/2013 0:00,2930,COMPLETE
1739,8/3/2013 0:00,1791,PENDING_PAYMENT
1740,8/3/2013 0:00,5986,COMPLETE
1741,8/3/2013 0:00,8622,COMPLETE
1742,8/3/2013 0:00,6913,COMPLETE
1743,8/3/2013 0:00,4150,PENDING_PAYMENT
1744,8/3/2013 0:00,9782,COMPLETE
1745,8/3/2013 0:00,10829,COMPLETE
1746,8/3/2013 0:00,3905,PENDING_PAYMENT
1747,8/3/2013 0:00,9464,SUSPECTED_FRAUD
1748,8/3/2013 0:00,1932,ON_HOLD
1749,8/3/2013 0:00,1157,COMPLETE
1750,8/3/2013 0:00,2912,ON_HOLD
1751,8/3/2013 0:00,1987,PENDING_PAYMENT
1752,8/3/2013 0:00,11516,PENDING_PAYMENT
1753,8/3/2013 0:00,109,COMPLETE
1754,8/3/2013 0:00,3982,CLOSED
1755,8/3/2013 0:00,10457,COMPLETE
1756,8/3/2013 0:00,6875,SUSPECTED_FRAUD
1757,8/3/2013 0:00,8475,CLOSED
1758,8/3/2013 0:00,7399,PENDING_PAYMENT
1759,8/3/2013 0:00,3567,PROCESSING
1760,8/3/2013 0:00,1533,PENDING
1761,8/3/2013 0:00,5399,PROCESSING
1762,8/3/2013 0:00,2727,SUSPECTED_FRAUD
1763,8/3/2013 0:00,4914,PENDING_PAYMENT
1764,8/3/2013 0:00,2972,PENDING
1765,8/3/2013 0:00,6897,PENDING_PAYMENT
1766,8/3/2013 0:00,7143,PROCESSING
1767,8/3/2013 0:00,10205,ON_HOLD
1768,8/3/2013 0:00,9695,COMPLETE
1769,8/3/2013 0:00,656,PENDING
1770,8/3/2013 0:00,480,ON_HOLD
1771,8/3/2013 0:00,1008,PENDING_PAYMENT
1772,8/3/2013 0:00,5024,PROCESSING
1773,8/3/2013 0:00,10667,COMPLETE
1774,8/3/2013 0:00,10109,COMPLETE
1775,8/3/2013 0:00,12112,COMPLETE
1776,8/3/2013 0:00,6222,CANCELED
1777,8/3/2013 0:00,7264,COMPLETE
1778,8/3/2013 0:00,11689,CLOSED
1779,8/3/2013 0:00,7372,COMPLETE
1780,8/3/2013 0:00,11189,PROCESSING
1781,8/3/2013 0:00,3254,PROCESSING
1782,8/3/2013 0:00,12054,COMPLETE
1783,8/3/2013 0:00,5229,CLOSED
1784,8/3/2013 0:00,8010,PROCESSING
1785,8/3/2013 0:00,12024,COMPLETE
1786,8/3/2013 0:00,6946,PENDING_PAYMENT
1787,8/3/2013 0:00,5663,PENDING_PAYMENT
1788,8/3/2013 0:00,9281,COMPLETE
1789,8/3/2013 0:00,2159,COMPLETE
1790,8/3/2013 0:00,11052,PROCESSING
1791,8/3/2013 0:00,2575,COMPLETE
1792,8/3/2013 0:00,11476,CLOSED
1793,8/3/2013 0:00,8018,PENDING_PAYMENT
1794,8/3/2013 0:00,6120,PENDING_PAYMENT
1795,8/3/2013 0:00,9128,COMPLETE
1796,8/3/2013 0:00,2039,PAYMENT_REVIEW
1797,8/3/2013 0:00,11793,PROCESSING
1798,8/3/2013 0:00,11207,PENDING_PAYMENT
1799,8/3/2013 0:00,3295,COMPLETE
1800,8/3/2013 0:00,9572,COMPLETE
1801,8/3/2013 0:00,7329,COMPLETE
1802,8/3/2013 0:00,5236,COMPLETE
1803,8/3/2013 0:00,8870,CLOSED
1804,8/3/2013 0:00,1866,PENDING
1805,8/3/2013 0:00,11805,PENDING
1806,8/3/2013 0:00,3549,PENDING_PAYMENT
1807,8/3/2013 0:00,2847,PROCESSING
1808,8/3/2013 0:00,9615,COMPLETE
1809,8/3/2013 0:00,5847,COMPLETE
1810,8/3/2013 0:00,11308,PROCESSING
1811,8/3/2013 0:00,11065,PROCESSING
1812,8/3/2013 0:00,7001,PENDING_PAYMENT
1813,8/3/2013 0:00,719,COMPLETE
1814,8/3/2013 0:00,8774,ON_HOLD
1815,8/3/2013 0:00,475,COMPLETE
1816,8/3/2013 0:00,2769,COMPLETE
1817,8/3/2013 0:00,5914,PROCESSING
1818,8/3/2013 0:00,2752,CLOSED
1819,8/3/2013 0:00,4502,COMPLETE
1820,8/3/2013 0:00,590,COMPLETE
1821,8/3/2013 0:00,11296,PROCESSING
1822,8/3/2013 0:00,5682,COMPLETE
1823,8/3/2013 0:00,2192,PENDING_PAYMENT
1824,8/3/2013 0:00,4909,PROCESSING
1825,8/3/2013 0:00,5706,COMPLETE
1826,8/3/2013 0:00,10170,PROCESSING
1827,8/3/2013 0:00,1540,PENDING_PAYMENT
1828,8/3/2013 0:00,12060,PROCESSING
1829,8/3/2013 0:00,3951,COMPLETE
1830,8/3/2013 0:00,1012,COMPLETE
1831,8/3/2013 0:00,9699,PENDING_PAYMENT
1832,8/3/2013 0:00,7693,COMPLETE
1833,8/3/2013 0:00,1798,CLOSED
1834,8/3/2013 0:00,3686,COMPLETE
1835,8/3/2013 0:00,6125,PENDING_PAYMENT
1836,8/3/2013 0:00,6874,COMPLETE
1837,8/3/2013 0:00,10298,CLOSED
1838,8/3/2013 0:00,2113,PENDING_PAYMENT
1839,8/3/2013 0:00,7190,CLOSED
1840,8/3/2013 0:00,8618,CLOSED
1841,8/3/2013 0:00,3891,COMPLETE
1842,8/3/2013 0:00,4354,ON_HOLD
1843,8/3/2013 0:00,6246,COMPLETE
1844,8/3/2013 0:00,8800,COMPLETE
1845,8/3/2013 0:00,11698,PENDING_PAYMENT
1846,8/3/2013 0:00,4154,COMPLETE
1847,8/3/2013 0:00,9402,CLOSED
1848,8/3/2013 0:00,4808,PROCESSING
1849,8/3/2013 0:00,3757,CANCELED
1850,8/3/2013 0:00,4986,CLOSED
1851,8/3/2013 0:00,12340,CLOSED
1852,8/3/2013 0:00,4203,COMPLETE
1853,8/3/2013 0:00,2598,PENDING_PAYMENT
1854,8/3/2013 0:00,1840,PENDING
1855,8/3/2013 0:00,8428,PENDING_PAYMENT
1856,8/3/2013 0:00,4220,COMPLETE
1857,8/3/2013 0:00,6480,PENDING
1858,8/3/2013 0:00,12368,COMPLETE
1859,8/3/2013 0:00,6957,CANCELED
1860,8/3/2013 0:00,1994,PROCESSING
1861,8/3/2013 0:00,1155,CLOSED
1862,8/3/2013 0:00,12259,PENDING_PAYMENT
1863,8/3/2013 0:00,3763,CLOSED
1864,8/3/2013 0:00,6049,PENDING_PAYMENT
1865,8/3/2013 0:00,7543,COMPLETE
1866,8/3/2013 0:00,11051,PROCESSING
1867,8/3/2013 0:00,6141,PENDING_PAYMENT
1868,8/3/2013 0:00,12434,CLOSED
1869,8/3/2013 0:00,9913,ON_HOLD
1870,8/3/2013 0:00,7059,PENDING
1871,8/3/2013 0:00,6850,ON_HOLD
1872,8/3/2013 0:00,6050,PENDING_PAYMENT
1873,8/3/2013 0:00,11772,PROCESSING
1874,8/3/2013 0:00,4761,COMPLETE
1875,8/3/2013 0:00,10688,COMPLETE
1876,8/3/2013 0:00,9799,PENDING
1877,8/3/2013 0:00,7364,COMPLETE
1878,8/3/2013 0:00,5230,PENDING_PAYMENT
1879,8/3/2013 0:00,6663,PROCESSING
1880,8/3/2013 0:00,5040,COMPLETE
1881,8/3/2013 0:00,9770,COMPLETE
1882,8/3/2013 0:00,9503,PENDING
1883,8/3/2013 0:00,2287,PROCESSING
1884,8/3/2013 0:00,1759,COMPLETE
1885,8/3/2013 0:00,2712,PENDING_PAYMENT
1886,8/4/2013 0:00,3550,COMPLETE
1887,8/4/2013 0:00,3979,COMPLETE
1888,8/4/2013 0:00,8859,PENDING_PAYMENT
1889,8/4/2013 0:00,5151,COMPLETE
1890,8/4/2013 0:00,4539,COMPLETE
1891,8/4/2013 0:00,867,PENDING_PAYMENT
1892,8/4/2013 0:00,3515,CLOSED
1893,8/4/2013 0:00,4476,CLOSED
1894,8/4/2013 0:00,3022,PROCESSING
1895,8/4/2013 0:00,4892,PENDING
1896,8/4/2013 0:00,37,CLOSED
1897,8/4/2013 0:00,114,PROCESSING
1898,8/4/2013 0:00,11531,COMPLETE
1899,8/4/2013 0:00,4602,PENDING_PAYMENT
1900,8/4/2013 0:00,9839,PENDING_PAYMENT
1901,8/4/2013 0:00,4354,COMPLETE
1902,8/4/2013 0:00,7678,COMPLETE
1903,8/4/2013 0:00,10495,CLOSED
1904,8/4/2013 0:00,3834,PENDING_PAYMENT
1905,8/4/2013 0:00,7332,PENDING_PAYMENT
1906,8/4/2013 0:00,12153,PENDING_PAYMENT
1907,8/4/2013 0:00,3667,ON_HOLD
1908,8/4/2013 0:00,3470,PENDING_PAYMENT
1909,8/4/2013 0:00,8217,PROCESSING
1910,8/4/2013 0:00,2002,PROCESSING
1911,8/4/2013 0:00,11359,CLOSED
1912,8/4/2013 0:00,2472,PENDING_PAYMENT
1913,8/4/2013 0:00,7502,ON_HOLD
1914,8/4/2013 0:00,9505,PENDING_PAYMENT
1915,8/4/2013 0:00,3241,PENDING_PAYMENT
1916,8/4/2013 0:00,6599,SUSPECTED_FRAUD
1917,8/4/2013 0:00,11458,COMPLETE
1918,8/4/2013 0:00,1855,PENDING_PAYMENT
1919,8/4/2013 0:00,8169,PENDING_PAYMENT
1920,8/4/2013 0:00,5491,COMPLETE
1921,8/4/2013 0:00,11846,PENDING_PAYMENT
1922,8/4/2013 0:00,8052,COMPLETE
1923,8/4/2013 0:00,10336,COMPLETE
1924,8/4/2013 0:00,1911,PENDING_PAYMENT
1925,8/4/2013 0:00,6323,PROCESSING
1926,8/4/2013 0:00,10249,PENDING_PAYMENT
1927,8/4/2013 0:00,3115,PENDING
1928,8/4/2013 0:00,872,PROCESSING
1929,8/4/2013 0:00,10612,PROCESSING
1930,8/4/2013 0:00,11330,COMPLETE
1931,8/4/2013 0:00,187,PENDING
1932,8/4/2013 0:00,6098,ON_HOLD
1933,8/4/2013 0:00,1579,CLOSED
1934,8/4/2013 0:00,4019,CLOSED
1935,8/4/2013 0:00,12189,COMPLETE
1936,8/4/2013 0:00,6015,PENDING_PAYMENT
1937,8/4/2013 0:00,6827,PROCESSING
1938,8/4/2013 0:00,6474,COMPLETE
1939,8/4/2013 0:00,5626,PENDING
1940,8/4/2013 0:00,11351,PENDING_PAYMENT
1941,8/4/2013 0:00,9609,PENDING_PAYMENT
1942,8/4/2013 0:00,5837,PENDING_PAYMENT
1943,8/4/2013 0:00,5033,COMPLETE
1944,8/4/2013 0:00,4043,COMPLETE
1945,8/4/2013 0:00,5608,PROCESSING
1946,8/4/2013 0:00,11651,PENDING
1947,8/4/2013 0:00,8521,PAYMENT_REVIEW
1948,8/4/2013 0:00,836,PENDING
1949,8/4/2013 0:00,11535,COMPLETE
1950,8/4/2013 0:00,1899,COMPLETE
1951,8/4/2013 0:00,8229,PENDING_PAYMENT
1952,8/4/2013 0:00,940,COMPLETE
1953,8/4/2013 0:00,9524,COMPLETE
1954,8/4/2013 0:00,6130,COMPLETE
1955,8/4/2013 0:00,11456,CLOSED
1956,8/4/2013 0:00,5233,ON_HOLD
1957,8/4/2013 0:00,1795,COMPLETE
1958,8/4/2013 0:00,5093,COMPLETE
1959,8/4/2013 0:00,10066,PROCESSING
1960,8/4/2013 0:00,3090,PENDING
1961,8/4/2013 0:00,3109,PROCESSING
1962,8/4/2013 0:00,7820,PENDING_PAYMENT
1963,8/4/2013 0:00,12115,PROCESSING
1964,8/4/2013 0:00,8154,PENDING
1965,8/4/2013 0:00,5637,COMPLETE
1966,8/4/2013 0:00,1992,CLOSED
1967,8/4/2013 0:00,8683,ON_HOLD
1968,8/4/2013 0:00,105,CLOSED
1969,8/4/2013 0:00,10696,PENDING_PAYMENT
1970,8/4/2013 0:00,12249,CLOSED
1971,8/4/2013 0:00,1717,COMPLETE
1972,8/4/2013 0:00,9757,PENDING_PAYMENT
1973,8/4/2013 0:00,8151,PROCESSING
1974,8/4/2013 0:00,9342,COMPLETE
1975,8/4/2013 0:00,6398,COMPLETE
1976,8/4/2013 0:00,8351,PENDING_PAYMENT
1977,8/4/2013 0:00,2999,COMPLETE
1978,8/4/2013 0:00,1031,PENDING_PAYMENT
1979,8/4/2013 0:00,2058,PENDING_PAYMENT
1980,8/4/2013 0:00,5579,COMPLETE
1981,8/4/2013 0:00,5922,PENDING
1982,8/4/2013 0:00,7323,COMPLETE
1983,8/4/2013 0:00,11093,ON_HOLD
1984,8/4/2013 0:00,10289,PROCESSING
1985,8/4/2013 0:00,2798,ON_HOLD
1986,8/4/2013 0:00,557,PENDING_PAYMENT
1987,8/4/2013 0:00,532,PENDING_PAYMENT
1988,8/4/2013 0:00,4326,PENDING
1989,8/4/2013 0:00,11041,CLOSED
1990,8/4/2013 0:00,9878,PENDING
1991,8/4/2013 0:00,242,SUSPECTED_FRAUD
1992,8/4/2013 0:00,3461,ON_HOLD
1993,8/4/2013 0:00,988,COMPLETE
1994,8/4/2013 0:00,2916,PENDING_PAYMENT
1995,8/4/2013 0:00,22,CLOSED
1996,8/4/2013 0:00,7491,PENDING_PAYMENT
1997,8/4/2013 0:00,223,PENDING_PAYMENT
1998,8/4/2013 0:00,6390,COMPLETE
1999,8/4/2013 0:00,4867,PROCESSING
2000,8/4/2013 0:00,6771,CLOSED
2001,8/4/2013 0:00,8368,CLOSED
2002,8/4/2013 0:00,9355,PENDING_PAYMENT
2003,8/4/2013 0:00,3811,COMPLETE
2004,8/4/2013 0:00,2290,PENDING
2005,8/4/2013 0:00,3535,COMPLETE
2006,8/4/2013 0:00,8745,COMPLETE
2007,8/4/2013 0:00,3175,ON_HOLD
2008,8/4/2013 0:00,226,COMPLETE
2009,8/4/2013 0:00,5582,PENDING_PAYMENT
2010,8/4/2013 0:00,4882,CLOSED
2011,8/4/2013 0:00,10819,ON_HOLD
2012,8/4/2013 0:00,5165,CANCELED
2013,8/4/2013 0:00,9167,ON_HOLD
2014,8/4/2013 0:00,5875,PROCESSING
2015,8/4/2013 0:00,614,PENDING
2016,8/4/2013 0:00,2462,COMPLETE
2017,8/4/2013 0:00,693,PROCESSING
2018,8/4/2013 0:00,4303,PENDING_PAYMENT
2019,8/4/2013 0:00,8950,PROCESSING
2020,8/4/2013 0:00,3395,COMPLETE
2021,8/4/2013 0:00,4136,PROCESSING
2022,8/4/2013 0:00,251,PENDING_PAYMENT
2023,8/4/2013 0:00,3006,COMPLETE
2024,8/4/2013 0:00,8031,PENDING
2025,8/4/2013 0:00,6415,COMPLETE
2026,8/4/2013 0:00,118,COMPLETE
2027,8/5/2013 0:00,8357,PENDING_PAYMENT
2028,8/5/2013 0:00,1350,COMPLETE
2029,8/5/2013 0:00,4269,CLOSED
2030,8/5/2013 0:00,4302,PENDING_PAYMENT
2031,8/5/2013 0:00,134,COMPLETE
2032,8/5/2013 0:00,10509,PENDING_PAYMENT
2033,8/5/2013 0:00,757,PENDING_PAYMENT
2034,8/5/2013 0:00,6002,COMPLETE
2035,8/5/2013 0:00,5416,PENDING_PAYMENT
2036,8/5/2013 0:00,10584,CLOSED
2037,8/5/2013 0:00,6949,COMPLETE
2038,8/5/2013 0:00,11433,CLOSED
2039,8/5/2013 0:00,4083,PENDING_PAYMENT
2040,8/5/2013 0:00,844,COMPLETE
2041,8/5/2013 0:00,3564,CANCELED
2042,8/5/2013 0:00,3978,PENDING
2043,8/5/2013 0:00,9969,COMPLETE
2044,8/5/2013 0:00,9412,COMPLETE
2045,8/5/2013 0:00,11374,CLOSED
2046,8/5/2013 0:00,5032,COMPLETE
2047,8/5/2013 0:00,11516,PENDING
2048,8/5/2013 0:00,9201,COMPLETE
2049,8/5/2013 0:00,6736,COMPLETE
2050,8/5/2013 0:00,11240,COMPLETE
2051,8/5/2013 0:00,3812,COMPLETE
2052,8/5/2013 0:00,2794,SUSPECTED_FRAUD
2053,8/5/2013 0:00,10902,CANCELED
2054,8/5/2013 0:00,2750,PENDING
2055,8/5/2013 0:00,7660,CLOSED
2056,8/5/2013 0:00,5564,COMPLETE
2057,8/5/2013 0:00,361,ON_HOLD
2058,8/5/2013 0:00,5573,COMPLETE
2059,8/5/2013 0:00,11250,COMPLETE
2060,8/5/2013 0:00,6448,SUSPECTED_FRAUD
2061,8/5/2013 0:00,6369,CLOSED
2062,8/5/2013 0:00,8438,PENDING_PAYMENT
2063,8/5/2013 0:00,11210,CLOSED
2064,8/5/2013 0:00,3442,PENDING_PAYMENT
2065,8/5/2013 0:00,2319,COMPLETE
2066,8/5/2013 0:00,1954,PENDING_PAYMENT
2067,8/5/2013 0:00,1739,ON_HOLD
2068,8/5/2013 0:00,4788,CLOSED
2069,8/5/2013 0:00,1466,CLOSED
2070,8/5/2013 0:00,1959,COMPLETE
2071,8/5/2013 0:00,5648,PENDING
2072,8/5/2013 0:00,3827,PENDING_PAYMENT
2073,8/5/2013 0:00,3938,COMPLETE
2074,8/5/2013 0:00,8233,PENDING
2075,8/5/2013 0:00,2660,COMPLETE
2076,8/5/2013 0:00,4960,ON_HOLD
2077,8/5/2013 0:00,3050,PROCESSING
2078,8/5/2013 0:00,11149,COMPLETE
2079,8/5/2013 0:00,881,PENDING_PAYMENT
2080,8/5/2013 0:00,9587,COMPLETE
2081,8/5/2013 0:00,6221,COMPLETE
2082,8/5/2013 0:00,10610,PENDING_PAYMENT
2083,8/5/2013 0:00,2189,ON_HOLD
2084,8/5/2013 0:00,965,PROCESSING
2085,8/5/2013 0:00,10559,PENDING_PAYMENT
2086,8/5/2013 0:00,2154,COMPLETE
2087,8/5/2013 0:00,7575,PENDING
2088,8/5/2013 0:00,8296,COMPLETE
2089,8/5/2013 0:00,3874,PENDING
2090,8/5/2013 0:00,7825,CANCELED
2091,8/5/2013 0:00,535,PENDING_PAYMENT
2092,8/5/2013 0:00,505,PENDING
2093,8/5/2013 0:00,4033,ON_HOLD
2094,8/5/2013 0:00,2153,PROCESSING
2095,8/5/2013 0:00,5216,PENDING_PAYMENT
2096,8/5/2013 0:00,8075,PENDING_PAYMENT
2097,8/5/2013 0:00,9672,ON_HOLD
2098,8/5/2013 0:00,12420,COMPLETE
2099,8/5/2013 0:00,3863,PENDING_PAYMENT
2100,8/5/2013 0:00,4541,PENDING_PAYMENT
2101,8/5/2013 0:00,5559,PENDING_PAYMENT
2102,8/5/2013 0:00,3087,COMPLETE
2103,8/5/2013 0:00,9055,CLOSED
2104,8/5/2013 0:00,2915,CLOSED
2105,8/5/2013 0:00,10538,COMPLETE
2106,8/5/2013 0:00,5305,PENDING_PAYMENT
2107,8/5/2013 0:00,8522,COMPLETE
2108,8/5/2013 0:00,11963,COMPLETE
2109,8/5/2013 0:00,13,COMPLETE
2110,8/5/2013 0:00,6076,PENDING_PAYMENT
2111,8/5/2013 0:00,10915,PENDING
2112,8/5/2013 0:00,11401,CANCELED
2113,8/5/2013 0:00,8550,COMPLETE
2114,8/5/2013 0:00,1772,COMPLETE
2115,8/5/2013 0:00,7981,COMPLETE
2116,8/5/2013 0:00,7686,PENDING
2117,8/5/2013 0:00,8605,PROCESSING
2118,8/5/2013 0:00,337,COMPLETE
2119,8/5/2013 0:00,11863,COMPLETE
2120,8/5/2013 0:00,7830,PENDING
2121,8/5/2013 0:00,7546,PENDING_PAYMENT
2122,8/5/2013 0:00,10518,COMPLETE
2123,8/5/2013 0:00,10824,PENDING_PAYMENT
2124,8/5/2013 0:00,7336,PENDING_PAYMENT
2125,8/5/2013 0:00,11318,COMPLETE
2126,8/5/2013 0:00,1785,CLOSED
2127,8/5/2013 0:00,3508,COMPLETE
2128,8/5/2013 0:00,4269,COMPLETE
2129,8/5/2013 0:00,4981,PROCESSING
2130,8/5/2013 0:00,10248,CLOSED
2131,8/5/2013 0:00,8093,CLOSED
2132,8/5/2013 0:00,2932,PENDING
2133,8/5/2013 0:00,468,CLOSED
2134,8/5/2013 0:00,7428,COMPLETE
2135,8/5/2013 0:00,5261,PENDING
2136,8/5/2013 0:00,11420,PROCESSING
2137,8/5/2013 0:00,1252,COMPLETE
2138,8/5/2013 0:00,8510,PENDING_PAYMENT
2139,8/5/2013 0:00,7249,PENDING_PAYMENT
2140,8/5/2013 0:00,5291,COMPLETE
2141,8/5/2013 0:00,5269,PENDING_PAYMENT
2142,8/5/2013 0:00,1594,COMPLETE
2143,8/5/2013 0:00,107,COMPLETE
2144,8/5/2013 0:00,7932,CANCELED
2145,8/5/2013 0:00,1257,ON_HOLD
2146,8/5/2013 0:00,4932,COMPLETE
2147,8/5/2013 0:00,4769,ON_HOLD
2148,8/5/2013 0:00,2363,COMPLETE
2149,8/5/2013 0:00,2337,PROCESSING
2150,8/5/2013 0:00,385,CANCELED
2151,8/5/2013 0:00,591,PENDING_PAYMENT
2152,8/5/2013 0:00,2877,CLOSED
2153,8/5/2013 0:00,2430,CANCELED
2154,8/5/2013 0:00,1468,PROCESSING
2155,8/5/2013 0:00,9371,COMPLETE
2156,8/5/2013 0:00,2335,ON_HOLD
2157,8/5/2013 0:00,3658,PROCESSING
2158,8/5/2013 0:00,8688,PENDING_PAYMENT
2159,8/5/2013 0:00,7486,CLOSED
2160,8/6/2013 0:00,11203,PENDING_PAYMENT
2161,8/6/2013 0:00,183,COMPLETE
2162,8/6/2013 0:00,7139,PROCESSING
2163,8/6/2013 0:00,11650,COMPLETE
2164,8/6/2013 0:00,7374,PENDING_PAYMENT
2165,8/6/2013 0:00,1638,PENDING_PAYMENT
2166,8/6/2013 0:00,4893,PENDING_PAYMENT
2167,8/6/2013 0:00,24,PENDING_PAYMENT
2168,8/6/2013 0:00,6316,PROCESSING
2169,8/6/2013 0:00,6038,COMPLETE
2170,8/6/2013 0:00,3116,CANCELED
2171,8/6/2013 0:00,10462,COMPLETE
2172,8/6/2013 0:00,1983,COMPLETE
2173,8/6/2013 0:00,8861,COMPLETE
2174,8/6/2013 0:00,7818,CLOSED
2175,8/6/2013 0:00,5344,COMPLETE
2176,8/6/2013 0:00,3690,COMPLETE
2177,8/6/2013 0:00,9294,PROCESSING
2178,8/6/2013 0:00,10247,COMPLETE
2179,8/6/2013 0:00,7685,PENDING
2180,8/6/2013 0:00,7393,COMPLETE
2181,8/6/2013 0:00,6677,PENDING_PAYMENT
2182,8/6/2013 0:00,2157,COMPLETE
2183,8/6/2013 0:00,4643,COMPLETE
2184,8/6/2013 0:00,1480,COMPLETE
2185,8/6/2013 0:00,9078,COMPLETE
2186,8/6/2013 0:00,7124,PROCESSING
2187,8/6/2013 0:00,4567,COMPLETE
2188,8/6/2013 0:00,12236,PENDING
2189,8/6/2013 0:00,6829,CANCELED
2190,8/6/2013 0:00,5868,COMPLETE
2191,8/6/2013 0:00,8643,PENDING_PAYMENT
2192,8/6/2013 0:00,3765,COMPLETE
2193,8/6/2013 0:00,12022,COMPLETE
2194,8/6/2013 0:00,9818,COMPLETE
2195,8/6/2013 0:00,679,COMPLETE
2196,8/6/2013 0:00,226,PROCESSING
2197,8/6/2013 0:00,8373,CLOSED
2198,8/6/2013 0:00,1593,COMPLETE
2199,8/6/2013 0:00,1860,PENDING
2200,8/6/2013 0:00,2699,CLOSED
2201,8/6/2013 0:00,7693,PROCESSING
2202,8/6/2013 0:00,6440,ON_HOLD
2203,8/6/2013 0:00,7701,PROCESSING
2204,8/6/2013 0:00,7417,COMPLETE
2205,8/6/2013 0:00,12043,COMPLETE
2206,8/6/2013 0:00,6015,CLOSED
2207,8/6/2013 0:00,349,PENDING_PAYMENT
2208,8/6/2013 0:00,3275,PENDING
2209,8/6/2013 0:00,3073,PENDING
2210,8/6/2013 0:00,3572,COMPLETE
2211,8/6/2013 0:00,11442,PENDING_PAYMENT
2212,8/6/2013 0:00,3516,CLOSED
2213,8/6/2013 0:00,11303,PROCESSING
2214,8/6/2013 0:00,6784,PENDING
2215,8/6/2013 0:00,4924,COMPLETE
2216,8/6/2013 0:00,8965,COMPLETE
2217,8/6/2013 0:00,6414,COMPLETE
2218,8/6/2013 0:00,7862,CLOSED
2219,8/6/2013 0:00,7915,ON_HOLD
2220,8/6/2013 0:00,1952,PENDING
2221,8/6/2013 0:00,3696,PENDING_PAYMENT
2222,8/6/2013 0:00,383,CLOSED
2223,8/6/2013 0:00,6856,PROCESSING
2224,8/6/2013 0:00,6092,PENDING_PAYMENT
2225,8/6/2013 0:00,2018,PENDING_PAYMENT
2226,8/6/2013 0:00,8416,COMPLETE
2227,8/6/2013 0:00,74,PENDING
2228,8/6/2013 0:00,8624,COMPLETE
2229,8/6/2013 0:00,10391,PENDING_PAYMENT
2230,8/6/2013 0:00,5253,COMPLETE
2231,8/6/2013 0:00,11748,COMPLETE
2232,8/6/2013 0:00,957,PENDING
2233,8/6/2013 0:00,7114,PENDING_PAYMENT
2234,8/6/2013 0:00,7516,PROCESSING
2235,8/6/2013 0:00,2336,COMPLETE
2236,8/6/2013 0:00,4305,CLOSED
2237,8/6/2013 0:00,4854,PROCESSING
2238,8/6/2013 0:00,6878,COMPLETE
2239,8/6/2013 0:00,6327,PENDING
2240,8/6/2013 0:00,1984,PENDING_PAYMENT
2241,8/6/2013 0:00,11443,COMPLETE
2242,8/6/2013 0:00,10916,PENDING_PAYMENT
2243,8/6/2013 0:00,12091,COMPLETE
2244,8/6/2013 0:00,1452,CLOSED
2245,8/6/2013 0:00,11895,COMPLETE
2246,8/6/2013 0:00,5445,PENDING_PAYMENT
2247,8/6/2013 0:00,3906,COMPLETE
2248,8/6/2013 0:00,7593,PENDING_PAYMENT
2249,8/6/2013 0:00,1106,PENDING_PAYMENT
2250,8/6/2013 0:00,9874,COMPLETE
2251,8/6/2013 0:00,4876,PAYMENT_REVIEW
2252,8/6/2013 0:00,80,PENDING_PAYMENT
2253,8/6/2013 0:00,4888,PROCESSING
2254,8/6/2013 0:00,1850,PENDING_PAYMENT
2255,8/6/2013 0:00,838,COMPLETE
